Column1,date,state,tot_cases,new_case,tot_death,new_death,Region,Population Density
25348,19-03-2021,KS,"2,99,510",606,"4,842",5,NorthCentral,13.7
25349,19-03-2021,OK,"4,38,523",235,"6,640",2,South,21.7
25350,19-03-2021,WV,"1,37,092",376,"2,600",30,South,29.8
25351,19-03-2021,AR,"3,28,273",228,"5,529",14,South,22
25353,19-03-2021,CO,"4,48,362","1,782","6,065",5,West,19.6
25354,19-03-2021,AK,"58,645",65,306,0,West,0.5
25357,19-03-2021,HI,"27,718",93,449,1,West,84.4
25358,19-03-2021,NM,"1,89,374",216,"3,882",5,West,6.6
25359,19-03-2021,IA,"3,45,025",524,"5,672",0,NorthCentral,21.4
25360,19-03-2021,CA,"35,38,821","3,287","56,027",232,West,95
25361,19-03-2021,NJ,"8,57,739","4,390","24,103",27,NorthEast,467.2
25362,19-03-2021,DC,"43,034",142,"1,047",1,South,"4,088.40"
25363,19-03-2021,MO,"5,61,948",472,"8,370",2,NorthCentral,33.9
25364,19-03-2021,MT,"1,02,768",152,"1,409",3,West,2.7
25365,19-03-2021,NH,"79,996",294,"1,213",6,NorthEast,57.1
25366,19-03-2021,LA,"4,39,737",194,"9,988",14,South,41.3
25367,19-03-2021,MD,"3,99,016","1,118","8,158",26,South,235.8
25369,19-03-2021,AL,"5,10,579",531,"10,425",34,South,36.9
25370,19-03-2021,ME,"48,293",221,728,0,NorthEast,16.6
25371,19-03-2021,IL,"12,18,470","2,380","23,304",17,NorthCentral,89.6
25372,19-03-2021,ID,"1,77,185",383,"1,941",3,West,7.5
25373,19-03-2021,NV,"3,00,680",265,"5,161",4,West,9.8
25374,19-03-2021,VT,"17,393",146,217,0,NorthEast,26.3
25375,19-03-2021,IN,"6,76,247",859,"12,922",15,NorthCentral,70.8
25376,19-03-2021,KY,"4,19,872",723,"5,695",25,South,43
25378,19-03-2021,MI,"6,87,815","4,417","16,857",14,NorthCentral,67.6
25379,19-03-2021,ND,"1,01,602",88,"1,461",1,NorthCentral,4
25380,19-03-2021,MN,"5,02,893","1,435","6,839",9,NorthCentral,26.3
25381,20-03-2021,AL,"5,11,087",508,"10,436",11,South,36.9
25382,20-03-2021,IL,"12,20,432","1,962","23,329",25,NorthCentral,89.6
25383,20-03-2021,RI,"1,33,412",300,"2,606",3,NorthEast,392.7
25384,20-03-2021,KY,"4,20,512",640,"5,720",25,South,43
25385,20-03-2021,CT,"2,96,691",0,"7,832",0,NorthEast,286.7
25386,20-03-2021,MS,"3,02,837",160,"6,956",1,South,24.6
25387,20-03-2021,MT,"1,02,966",198,"1,414",5,West,2.7
25388,20-03-2021,MD,"4,00,023","1,007","8,170",12,South,235.8
25389,20-03-2021,IN,"6,77,172",925,"12,926",4,NorthCentral,70.8
25390,20-03-2021,NC,"8,95,263","2,034","11,820",15,South,78.2
25391,20-03-2021,MN,"5,04,273","1,380","6,845",6,NorthCentral,26.3
25392,20-03-2021,MO,"5,62,273",325,"8,374",4,NorthCentral,33.9
25393,20-03-2021,OR,"1,61,320",326,"2,362",5,West,15.8
25395,20-03-2021,NE,"2,06,246",432,"2,135",2,NorthCentral,9.4
25396,20-03-2021,TX,"27,43,179","3,794","47,589",66,South,39.1
25398,20-03-2021,NY,"9,85,007","3,859","18,551",23,NorthEast,161
25399,20-03-2021,SD,"1,15,723",205,"1,922",3,NorthCentral,4.3
25400,20-03-2021,OK,"4,38,784",261,"6,643",3,South,21.7
25401,20-03-2021,PA,"9,84,515","4,213","24,774",33,NorthEast,110.2
25403,20-03-2021,MA,"5,87,798","1,880","16,706",29,NorthEast,331.6
25404,20-03-2021,KS,"2,99,510",0,"4,842",0,NorthCentral,13.7
25405,20-03-2021,WV,"1,37,478",386,"2,600",0,South,29.8
25406,20-03-2021,NM,"1,89,560",186,"3,889",7,West,6.6
25407,20-03-2021,AR,"3,28,547",274,"5,533",4,South,22
25408,20-03-2021,GA,"10,44,134","1,717","18,530",66,South,67.1
25409,20-03-2021,FL,"19,67,372","5,012","32,713",62,South,140.8
25411,20-03-2021,HI,"27,803",85,450,1,West,84.4
25412,20-03-2021,IA,"3,45,390",365,"5,674",2,NorthCentral,21.4
25413,20-03-2021,AK,"58,645",0,306,0,West,0.5
25417,20-03-2021,TN,"8,00,202","1,581","11,713",4,South,60.8
25418,20-03-2021,OH,"9,98,819","1,483","18,347",0,NorthCentral,109.3
25419,20-03-2021,CO,"4,49,828","1,466","6,068",3,West,19.6
25420,20-03-2021,UT,"3,81,254",467,"2,060",2,West,13.6
25421,20-03-2021,VT,"17,555",162,219,2,NorthEast,26.3
25422,20-03-2021,AZ,"8,35,765",735,"16,733",42,West,22.5
25423,20-03-2021,DC,"43,175",141,"1,049",2,South,"4,088.40"
25424,20-03-2021,NJ,"8,62,648","4,909","24,134",31,NorthEast,467.2
25425,20-03-2021,NV,"3,00,951",271,"5,171",10,West,9.8
25426,20-03-2021,WA,"3,54,782",990,"5,174",0,West,40.5
25427,20-03-2021,WY,"55,581",0,693,0,West,2.3
25428,20-03-2021,LA,"4,39,737",0,"9,988",0,South,41.3
25429,20-03-2021,DE,"91,942",307,"1,526",4,South,183.4
25430,20-03-2021,CA,"35,41,928","3,107","56,072",45,West,95
25431,20-03-2021,SC,"5,44,294","1,059","9,117",5,South,61.3
25433,20-03-2021,ME,"48,464",171,729,1,NorthEast,16.6
25434,20-03-2021,NH,"80,316",320,"1,217",4,NorthEast,57.1
25435,20-03-2021,MI,"6,91,070","3,255","16,906",10,NorthCentral,67.6
25436,20-03-2021,VA,"6,04,904","1,159","10,117",13,South,80.8
25437,20-03-2021,WI,"6,28,969",541,"7,240",18,NorthCentral,40.9
25439,20-03-2021,ND,"1,01,651",49,"1,461",0,NorthCentral,4
25440,20-03-2021,ID,"1,77,420",235,"1,941",0,West,7.5
25441,21-03-2021,LA,"4,39,737",0,"9,988",0,South,41.3
25442,21-03-2021,MO,"5,62,618",345,"8,374",0,NorthCentral,33.9
25443,21-03-2021,SC,"5,44,912",618,"9,128",11,South,61.3
25444,21-03-2021,RI,"1,33,619",207,"2,607",1,NorthEast,392.7
25445,21-03-2021,NJ,"8,65,886","3,238","24,174",40,NorthEast,467.2
25446,21-03-2021,MI,"6,91,070",0,"16,906",0,NorthCentral,67.6
25447,21-03-2021,IN,"6,77,905",733,"12,946",20,NorthCentral,70.8
25448,21-03-2021,AL,"5,11,460",373,"10,436",0,South,36.9
25449,21-03-2021,KY,"4,20,828",316,"5,738",18,South,43
25450,21-03-2021,NC,"8,95,263",0,"11,820",0,South,78.2
25451,21-03-2021,DC,"43,229",54,"1,050",1,South,"4,088.40"
25452,21-03-2021,AZ,"8,36,253",488,"16,745",12,West,22.5
25453,21-03-2021,ID,"1,77,420",0,"1,941",0,West,7.5
25454,21-03-2021,PA,"9,86,857","2,342","24,788",14,NorthEast,110.2
25455,21-03-2021,KS,"2,99,510",0,"4,842",0,NorthCentral,13.7
25456,21-03-2021,NY,"9,88,742","3,735","18,577",26,NorthEast,161
25458,21-03-2021,OH,"9,99,750",931,"18,347",0,NorthCentral,109.3
25459,21-03-2021,SD,"1,15,867",144,"1,923",1,NorthCentral,4.3
25460,21-03-2021,MA,"5,89,476","1,678","16,739",33,NorthEast,331.6
25461,21-03-2021,IA,"3,45,710",320,"5,675",1,NorthCentral,21.4
25462,21-03-2021,AR,"3,28,655",108,"5,539",6,South,22
25464,21-03-2021,GA,"10,45,638","1,504","18,530",0,South,67.1
25465,21-03-2021,TX,"27,45,161","1,982","47,632",43,South,39.1
25466,21-03-2021,NM,"1,89,731",171,"3,889",0,West,6.6
25467,21-03-2021,UT,"3,81,629",375,"2,062",2,West,13.6
25470,21-03-2021,TN,"8,00,202",0,"11,713",0,South,60.8
25472,21-03-2021,HI,"27,874",71,451,1,West,84.4
25473,21-03-2021,AK,"58,645",0,306,0,West,0.5
25475,21-03-2021,CO,"4,50,630",802,"6,073",5,West,19.6
25476,21-03-2021,WV,"1,37,826",348,"2,606",6,South,29.8
25477,21-03-2021,FL,"19,71,271","3,899","32,742",29,South,140.8
25478,21-03-2021,OK,"4,38,991",207,"6,647",4,South,21.7
25479,21-03-2021,MT,"1,03,060",94,"1,414",0,West,2.7
25480,21-03-2021,VA,"6,05,967","1,063","10,127",10,South,80.8
25481,21-03-2021,CA,"35,45,278","3,350","56,118",46,West,95
25482,21-03-2021,ME,"48,643",179,729,0,NorthEast,16.6
25484,21-03-2021,WA,"3,55,412",630,"5,174",0,West,40.5
25485,21-03-2021,NH,"80,543",227,"1,217",0,NorthEast,57.1
25486,21-03-2021,NV,"3,01,178",227,"5,172",1,West,9.8
25487,21-03-2021,WY,"55,581",0,693,0,West,2.3
25488,21-03-2021,CT,"2,96,691",0,"7,832",0,NorthEast,286.7
25489,21-03-2021,NE,"2,06,571",325,"2,135",0,NorthCentral,9.4
25490,21-03-2021,DE,"92,287",345,"1,529",3,South,183.4
25491,21-03-2021,MD,"4,00,705",682,"8,184",14,South,235.8
25492,21-03-2021,WI,"6,29,407",438,"7,240",0,NorthCentral,40.9
25493,21-03-2021,IL,"12,21,863","1,431","23,357",28,NorthCentral,89.6
25494,21-03-2021,VT,"17,740",185,219,0,NorthEast,26.3
25496,21-03-2021,MN,"5,05,224",951,"6,850",5,NorthCentral,26.3
25497,21-03-2021,OR,"1,61,531",211,"2,363",1,West,15.8
25499,21-03-2021,ND,"1,01,701",50,"1,461",0,NorthCentral,4
25500,21-03-2021,MS,"3,02,932",95,"6,956",0,South,24.6
25501,22-03-2021,MN,"5,06,376","1,152","6,850",0,NorthCentral,26.3
25502,22-03-2021,CT,"2,99,667","2,976","7,841",9,NorthEast,286.7
25503,22-03-2021,WA,"3,55,986",574,"5,183",9,West,40.5
25504,22-03-2021,AZ,"8,36,737",484,"16,745",0,West,22.5
25505,22-03-2021,MT,"1,03,098",38,"1,414",0,West,2.7
25506,22-03-2021,NJ,"8,69,037","3,151","24,181",7,NorthEast,467.2
25507,22-03-2021,NC,"8,98,102","2,839","11,836",16,South,78.2
25508,22-03-2021,AL,"5,11,779",319,"10,436",0,South,36.9
25509,22-03-2021,MI,"6,96,838","5,768","16,912",6,NorthCentral,67.6
25510,22-03-2021,RI,"1,34,009",390,"2,607",0,NorthEast,392.7
25511,22-03-2021,IL,"12,23,083","1,220","23,379",22,NorthCentral,89.6
25512,22-03-2021,IN,"6,78,416",511,"12,947",1,NorthCentral,70.8
25514,22-03-2021,KY,"4,21,121",293,"5,799",61,South,43
25515,22-03-2021,LA,"4,41,066","1,329","10,030",42,South,41.3
25516,22-03-2021,MS,"3,03,238",306,"6,977",21,South,24.6
25517,22-03-2021,NV,"3,01,334",156,"5,174",2,West,9.8
25518,22-03-2021,DE,"92,429",142,"1,531",2,South,183.4
25519,22-03-2021,OR,"1,61,706",175,"2,365",2,West,15.8
25520,22-03-2021,AK,"58,993",348,306,0,West,0.5
25521,22-03-2021,AR,"3,28,707",52,"5,544",5,South,22
25523,22-03-2021,KS,"3,00,125",615,"4,850",8,NorthCentral,13.7
25524,22-03-2021,IA,"3,45,934",224,"5,675",0,NorthCentral,21.4
25525,22-03-2021,HI,"27,952",78,451,0,West,84.4
25526,22-03-2021,OK,"4,39,205",214,"6,648",1,South,21.7
25527,22-03-2021,PA,"9,88,435","1,578","24,789",1,NorthEast,110.2
25528,22-03-2021,FL,"19,74,051","2,780","32,779",37,South,140.8
25529,22-03-2021,SD,"1,15,972",105,"1,923",0,NorthCentral,4.3
25532,22-03-2021,MA,"5,90,579","1,103","16,766",27,NorthEast,331.6
25534,22-03-2021,UT,"3,81,788",159,"2,062",0,West,13.6
25535,22-03-2021,NM,"1,89,893",162,"3,892",3,West,6.6
25537,22-03-2021,OH,"10,01,194","1,444","18,347",0,NorthCentral,109.3
25538,22-03-2021,GA,"10,46,382",744,"18,556",26,South,67.1
25539,22-03-2021,WV,"1,38,102",276,"2,612",6,South,29.8
25541,22-03-2021,TX,"27,47,693","2,532","47,674",42,South,39.1
25542,22-03-2021,TN,"8,01,645","1,443","11,713",0,South,60.8
25543,22-03-2021,NY,"9,91,538","2,796","18,594",17,NorthEast,161
25544,22-03-2021,CO,"4,50,934",304,"6,070",-3,West,19.6
25545,22-03-2021,DC,"43,383",154,"1,050",0,South,"4,088.40"
25546,22-03-2021,ME,"48,774",131,731,2,NorthEast,16.6
25547,22-03-2021,ID,"1,77,760",340,"1,946",5,West,7.5
25548,22-03-2021,WI,"6,29,787",380,"7,240",0,NorthCentral,40.9
25549,22-03-2021,SC,"5,45,633",721,"9,141",13,South,61.3
25550,22-03-2021,MD,"4,01,427",722,"8,195",11,South,235.8
25551,22-03-2021,MO,"5,63,282",664,"8,429",55,NorthCentral,33.9
25552,22-03-2021,VT,"17,839",99,219,0,NorthEast,26.3
25554,22-03-2021,NE,"2,06,707",136,"2,137",2,NorthCentral,9.4
25555,22-03-2021,NH,"80,750",207,"1,217",0,NorthEast,57.1
25557,22-03-2021,WY,"55,730",149,693,0,West,2.3
25558,22-03-2021,VA,"6,07,234","1,267","10,137",10,South,80.8
25559,22-03-2021,CA,"35,47,278","2,000","56,545",427,West,95
25560,22-03-2021,ND,"1,01,865",164,"1,463",2,NorthCentral,4
25561,23-03-2021,AL,"5,11,789",10,"10,450",14,South,36.9
25562,23-03-2021,IL,"12,24,915","1,832","23,391",12,NorthCentral,89.6
25563,23-03-2021,NE,"2,06,707",0,"2,137",0,NorthCentral,9.4
25564,23-03-2021,VA,"6,08,704","1,470","10,143",6,South,80.8
25565,23-03-2021,KY,"4,21,999",878,"5,814",15,South,43
25566,23-03-2021,MT,"1,03,452",354,"1,419",5,West,2.7
25567,23-03-2021,DE,"92,609",180,"1,535",4,South,183.4
25569,23-03-2021,WI,"6,29,787",0,"7,240",0,NorthCentral,40.9
25570,23-03-2021,NH,"81,132",382,"1,218",1,NorthEast,57.1
25571,23-03-2021,WY,"55,799",69,695,2,West,2.3
25572,23-03-2021,IN,"6,79,079",663,"12,959",12,NorthCentral,70.8
25573,23-03-2021,WA,"3,56,536",550,"5,186",3,West,40.5
25574,23-03-2021,OR,"1,62,016",310,"2,367",2,West,15.8
25575,23-03-2021,AZ,"8,37,244",507,"16,798",53,West,22.5
25576,23-03-2021,NV,"3,01,481",147,"5,188",14,West,9.8
25577,23-03-2021,RI,"1,34,468",459,"2,607",0,NorthEast,392.7
25578,23-03-2021,LA,"4,41,771",705,"10,037",7,South,41.3
25579,23-03-2021,MS,"3,03,625",387,"6,981",4,South,24.6
25581,23-03-2021,OH,"10,02,822","1,628","18,388",41,NorthCentral,109.3
25583,23-03-2021,AK,"59,165",172,308,2,West,0.5
25585,23-03-2021,KS,"3,00,125",0,"4,850",0,NorthCentral,13.7
25586,23-03-2021,WV,"1,38,429",327,"2,613",1,South,29.8
25587,23-03-2021,OK,"4,39,491",286,"6,652",4,South,21.7
25590,23-03-2021,TN,"8,03,104","1,459","11,747",34,South,60.8
25591,23-03-2021,SD,"1,16,100",128,"1,923",0,NorthCentral,4.3
25592,23-03-2021,PA,"9,91,950","3,515","24,828",39,NorthEast,110.2
25593,23-03-2021,GA,"10,48,173","1,791","18,588",32,South,67.1
25594,23-03-2021,NY,"9,94,847","3,309","18,612",18,NorthEast,161
25595,23-03-2021,TX,"27,52,288","4,595","47,711",37,South,39.1
25596,23-03-2021,HI,"27,990",38,451,0,West,84.4
25598,23-03-2021,MA,"5,92,055","1,476","16,786",20,NorthEast,331.6
25600,23-03-2021,NM,"1,90,064",171,"3,903",11,West,6.6
25601,23-03-2021,AR,"3,28,946",239,"5,547",3,South,22
25602,23-03-2021,FL,"19,79,240","5,189","32,820",41,South,140.8
25603,23-03-2021,CO,"4,52,304","1,370","6,074",4,West,19.6
25604,23-03-2021,UT,"3,82,171",383,"2,077",15,West,13.6
25605,23-03-2021,IA,"3,46,447",513,"5,683",8,NorthCentral,21.4
25606,23-03-2021,VT,"17,933",94,220,1,NorthEast,26.3
25607,23-03-2021,ND,"1,02,001",136,"1,464",1,NorthCentral,4
25608,23-03-2021,CA,"35,49,101","1,823","56,596",51,West,95
25609,23-03-2021,MD,"4,02,600","1,173","8,214",19,South,235.8
25610,23-03-2021,NJ,"8,73,840","4,803","24,242",61,NorthEast,467.2
25611,23-03-2021,DC,"43,488",105,"1,051",1,South,"4,088.40"
25612,23-03-2021,NC,"8,99,164","1,062","11,854",18,South,78.2
25613,23-03-2021,SC,"5,46,465",832,"9,153",12,South,61.3
25614,23-03-2021,MN,"5,07,231",855,"6,857",7,NorthCentral,26.3
25615,23-03-2021,MI,"7,01,378","4,540","16,932",12,NorthCentral,67.6
25617,23-03-2021,CT,"3,00,565",898,"7,845",4,NorthEast,286.7
25618,23-03-2021,MO,"5,63,918",636,"8,434",5,NorthCentral,33.9
25619,23-03-2021,ID,"1,78,119",359,"1,951",5,West,7.5
25620,23-03-2021,ME,"48,973",199,731,0,NorthEast,16.6
25621,24-03-2021,MI,"7,06,550","5,172","16,949",17,NorthCentral,67.6
25622,24-03-2021,NE,"2,06,939",232,"2,165",28,NorthCentral,9.4
25623,24-03-2021,CT,"3,02,022","1,457","7,852",7,NorthEast,286.7
25624,24-03-2021,VA,"6,10,263","1,559","10,147",4,South,80.8
25625,24-03-2021,DC,"43,595",107,"1,053",2,South,"4,088.40"
25626,24-03-2021,IN,"6,80,046",967,"12,975",16,NorthCentral,70.8
25628,24-03-2021,DE,"92,819",210,"1,535",0,South,183.4
25629,24-03-2021,MS,"3,03,942",317,"6,987",6,South,24.6
25630,24-03-2021,NC,"9,01,262","2,098","11,894",40,South,78.2
25631,24-03-2021,RI,"1,34,953",485,"2,609",2,NorthEast,392.7
25633,24-03-2021,MO,"5,64,480",562,"8,435",1,NorthCentral,33.9
25634,24-03-2021,MD,"4,03,982","1,382","8,217",3,South,235.8
25635,24-03-2021,HI,"28,045",55,454,3,West,84.4
25636,24-03-2021,SD,"1,16,370",270,"1,924",1,NorthCentral,4.3
25638,24-03-2021,TX,"27,56,632","4,344","47,743",32,South,39.1
25642,24-03-2021,NM,"1,90,275",211,"3,909",6,West,6.6
25643,24-03-2021,UT,"3,82,733",562,"2,082",5,West,13.6
25644,24-03-2021,KS,"3,00,927",802,"4,881",31,NorthCentral,13.7
25646,24-03-2021,OK,"4,39,756",265,"6,655",3,South,21.7
25647,24-03-2021,AR,"3,29,177",231,"5,560",13,South,22
25648,24-03-2021,MA,"5,93,920","1,865","16,840",54,NorthEast,331.6
25649,24-03-2021,FL,"19,84,274","5,034","32,850",30,South,140.8
25650,24-03-2021,PA,"9,96,617","4,667","24,876",48,NorthEast,110.2
25651,24-03-2021,IA,"3,47,205",758,"5,689",6,NorthCentral,21.4
25653,24-03-2021,AK,"59,383",218,308,0,West,0.5
25654,24-03-2021,TN,"8,04,492","1,388","11,792",45,South,60.8
25655,24-03-2021,NY,"9,98,316","3,469","18,638",26,NorthEast,161
25656,24-03-2021,CO,"4,53,520","1,216","6,077",3,West,19.6
25657,24-03-2021,OH,"10,04,670","1,848","18,388",0,NorthCentral,109.3
25658,24-03-2021,WV,"1,38,818",389,"2,619",6,South,29.8
25659,24-03-2021,GA,"10,49,397","1,224","18,660",72,South,67.1
25660,24-03-2021,ND,"1,02,198",197,"1,465",1,NorthCentral,4
25661,24-03-2021,NJ,"8,77,936","4,096","24,292",50,NorthEast,467.2
25662,24-03-2021,CA,"35,51,056","1,955","56,850",254,West,95
25663,24-03-2021,IL,"12,27,708","2,793","23,408",17,NorthCentral,89.6
25664,24-03-2021,SC,"5,47,459",994,"9,164",11,South,61.3
25665,24-03-2021,LA,"4,42,221",450,"10,056",19,South,41.3
25666,24-03-2021,NV,"3,01,727",246,"5,203",15,West,9.8
25667,24-03-2021,VT,"18,028",95,222,2,NorthEast,26.3
25668,24-03-2021,KY,"4,22,694",695,"5,863",24,South,43
25669,24-03-2021,MT,"1,03,666",214,"1,431",12,West,2.7
25670,24-03-2021,NH,"81,521",389,"1,228",10,NorthEast,57.1
25671,24-03-2021,ME,"49,191",218,731,0,NorthEast,16.6
25672,24-03-2021,WY,"55,887",88,695,0,West,2.3
25673,24-03-2021,WI,"6,31,301","1,514","7,263",23,NorthCentral,40.9
25674,24-03-2021,AL,"5,12,711",922,"10,487",37,South,36.9
25675,24-03-2021,OR,"1,62,385",369,"2,368",1,West,15.8
25676,24-03-2021,MN,"5,08,541","1,310","6,866",9,NorthCentral,26.3
25677,24-03-2021,WA,"3,57,499",963,"5,200",14,West,40.5
25678,24-03-2021,ID,"1,78,554",435,"1,952",1,West,7.5
25680,24-03-2021,AZ,"8,37,849",605,"16,842",44,West,22.5
25681,25-03-2021,OR,"1,62,806",421,"2,370",2,West,15.8
25682,25-03-2021,MS,"3,04,210",268,"6,998",0,South,24.6
25683,25-03-2021,CA,"35,53,307","2,251","57,091",241,West,95
25684,25-03-2021,NH,"82,039",518,"1,229",1,NorthEast,57.1
25685,25-03-2021,WA,"3,58,606","1,107","5,213",13,West,40.5
25686,25-03-2021,IL,"12,29,898","2,190","23,442",34,NorthCentral,89.6
25687,25-03-2021,DC,"43,669",74,"1,053",0,South,"4,088.40"
25688,25-03-2021,WY,"55,920",33,695,0,West,2.3
25689,25-03-2021,ID,"1,78,887",333,"1,954",2,West,7.5
25690,25-03-2021,MI,"7,12,393","5,843","17,003",24,NorthCentral,67.6
25692,25-03-2021,NJ,"8,81,882","3,946","24,330",38,NorthEast,467.2
25693,25-03-2021,WI,"6,32,123",822,"7,267",4,NorthCentral,40.9
25695,25-03-2021,LA,"4,42,620",399,"10,073",17,South,41.3
25696,25-03-2021,MN,"5,10,398","1,857","6,892",26,NorthCentral,26.3
25698,25-03-2021,CO,"4,54,893","1,373","6,082",5,West,19.6
25699,25-03-2021,OK,"4,40,000",244,"6,657",2,South,21.7
25700,25-03-2021,FL,"19,89,922","5,648","32,957",107,South,140.8
25702,25-03-2021,NM,"1,90,491",216,"3,916",7,West,6.6
25704,25-03-2021,TN,"8,06,011","1,519","11,796",4,South,60.8
25706,25-03-2021,MA,"5,96,194","2,274","16,879",39,NorthEast,331.6
25707,25-03-2021,OH,"10,06,171","1,501","18,388",0,NorthCentral,109.3
25708,25-03-2021,AR,"3,29,511",334,"5,571",11,South,22
25710,25-03-2021,TX,"27,59,866","3,234","47,773",30,South,39.1
25711,25-03-2021,HI,"28,160",115,455,1,West,84.4
25712,25-03-2021,KS,"3,00,927",0,"4,881",0,NorthCentral,13.7
25713,25-03-2021,IA,"3,47,872",667,"5,708",19,NorthCentral,21.4
25715,25-03-2021,AK,"59,528",145,309,1,West,0.5
25716,25-03-2021,UT,"3,83,260",527,"2,088",6,West,13.6
25717,25-03-2021,SD,"1,16,624",254,"1,927",3,NorthCentral,4.3
25718,25-03-2021,GA,"10,51,361","1,964","18,751",91,South,67.1
25719,25-03-2021,PA,"10,00,240","3,623","24,917",41,NorthEast,110.2
25721,25-03-2021,NY,"10,02,364","4,048","18,653",15,NorthEast,161
25722,25-03-2021,WV,"1,39,251",433,"2,624",5,South,29.8
25723,25-03-2021,DE,"93,038",219,"1,536",1,South,183.4
25724,25-03-2021,AZ,"8,37,987",138,"16,874",32,West,22.5
25725,25-03-2021,ME,"49,444",253,731,0,NorthEast,16.6
25726,25-03-2021,IN,"6,80,998",952,"12,982",7,NorthCentral,70.8
25727,25-03-2021,NV,"3,02,171",444,"5,215",12,West,9.8
25728,25-03-2021,CT,"3,03,510","1,488","7,862",10,NorthEast,286.7
25729,25-03-2021,MD,"4,05,323","1,341","8,232",15,South,235.8
25730,25-03-2021,NE,"2,07,667",728,"2,175",10,NorthCentral,9.4
25731,25-03-2021,MT,"1,03,830",164,"1,435",4,West,2.7
25732,25-03-2021,NC,"9,05,528","4,266","12,028",66,South,78.2
25733,25-03-2021,SC,"5,48,593","1,134","9,174",10,South,61.3
25734,25-03-2021,VT,"18,215",187,223,1,NorthEast,26.3
25735,25-03-2021,RI,"1,35,431",478,"2,612",3,NorthEast,392.7
25736,25-03-2021,MO,"5,65,035",555,"8,438",3,NorthCentral,33.9
25737,25-03-2021,ND,"1,02,382",184,"1,466",1,NorthCentral,4
25738,25-03-2021,AL,"5,13,138",427,"10,504",17,South,36.9
25739,25-03-2021,VA,"6,12,063","1,800","10,155",8,South,80.8
25740,25-03-2021,KY,"4,23,414",720,"5,970",19,South,43
25741,26-03-2021,KY,"4,24,055",641,"6,008",27,South,43
25742,26-03-2021,DC,"43,825",156,"1,055",2,South,"4,088.40"
25743,26-03-2021,OR,"1,63,295",489,"2,373",3,West,15.8
25744,26-03-2021,NJ,"8,87,481","5,599","24,358",28,NorthEast,467.2
25745,26-03-2021,ND,"1,02,536",154,"1,466",0,NorthCentral,4
25746,26-03-2021,ID,"1,79,204",317,"1,954",0,West,7.5
25747,26-03-2021,WI,"6,32,945",822,"7,271",4,NorthCentral,40.9
25748,26-03-2021,IN,"6,82,099","1,101","13,002",20,NorthCentral,70.8
25749,26-03-2021,NC,"9,05,528",0,"12,028",0,South,78.2
25750,26-03-2021,NH,"82,374",335,"1,231",2,NorthEast,57.1
25751,26-03-2021,NV,"3,02,616",445,"5,226",11,West,9.8
25753,26-03-2021,WA,"3,59,666","1,060","5,218",5,West,40.5
25754,26-03-2021,CT,"3,05,210","1,700","7,865",3,NorthEast,286.7
25755,26-03-2021,AZ,"8,38,558",571,"16,898",24,West,22.5
25756,26-03-2021,MD,"4,06,709","1,386","8,246",14,South,235.8
25757,26-03-2021,MS,"3,04,420",210,"7,000",2,South,24.6
25758,26-03-2021,MO,"5,65,567",532,"8,440",2,NorthCentral,33.9
25761,26-03-2021,KS,"3,01,433",506,"4,891",10,NorthCentral,13.7
25762,26-03-2021,GA,"10,53,020","1,659","18,849",98,South,67.1
25763,26-03-2021,IA,"3,48,695",823,"5,716",8,NorthCentral,21.4
25764,26-03-2021,HI,"28,277",117,456,1,West,84.4
25765,26-03-2021,CO,"4,56,302","1,409","6,086",4,West,19.6
25766,26-03-2021,UT,"3,83,713",453,"2,091",3,West,13.6
25767,26-03-2021,SD,"1,16,833",209,"1,928",1,NorthCentral,4.3
25768,26-03-2021,OH,"10,08,913","2,742","18,530",142,NorthCentral,109.3
25769,26-03-2021,PA,"10,05,167","4,927","24,953",36,NorthEast,110.2
25771,26-03-2021,TN,"8,06,792",781,"11,816",20,South,60.8
25772,26-03-2021,TX,"27,65,446","5,580","47,803",30,South,39.1
25773,26-03-2021,NY,"10,06,478","4,114","18,665",12,NorthEast,161
25774,26-03-2021,WV,"1,39,750",499,"2,628",4,South,29.8
25776,26-03-2021,FL,"19,95,548","5,626","33,116",159,South,140.8
25777,26-03-2021,OK,"4,40,223",223,"6,659",2,South,21.7
25778,26-03-2021,AK,"59,710",182,309,0,West,0.5
25779,26-03-2021,NM,"1,90,716",225,"3,923",7,West,6.6
25780,26-03-2021,AR,"3,29,695",184,"5,583",12,South,22
25782,26-03-2021,MA,"5,98,495","2,301","16,919",40,NorthEast,331.6
25784,26-03-2021,ME,"49,654",210,736,5,NorthEast,16.6
25785,26-03-2021,CA,"35,55,915","2,608","57,336",245,West,95
25786,26-03-2021,WY,"56,046",126,695,0,West,2.3
25787,26-03-2021,MI,"7,18,455","6,062","17,023",20,NorthCentral,67.6
25788,26-03-2021,LA,"4,43,069",449,"10,087",14,South,41.3
25789,26-03-2021,NE,"2,07,667",0,"2,175",0,NorthCentral,9.4
25790,26-03-2021,SC,"5,49,766","1,173","9,186",12,South,61.3
25791,26-03-2021,VT,"18,498",283,224,1,NorthEast,26.3
25792,26-03-2021,AL,"5,13,580",442,"10,523",19,South,36.9
25793,26-03-2021,MT,"1,03,980",150,"1,435",0,West,2.7
25795,26-03-2021,VA,"6,13,975","1,912","10,179",24,South,80.8
25796,26-03-2021,MN,"5,12,097","1,699","6,899",7,NorthCentral,26.3
